gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Young,tenure,RevenuePerUser,TotalRevenue,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
0,0,1,1,1,0,0,0,0,0,0,1,0,1.5324057642009208,-1.7968033389952136,-0.3572879588012755,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,-1.2772129966621288,-1.7968033389952136,-1.058226557888654,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,1,0,1,0,1,0,0,1,0,0.5144279522940188,0.2225576742564018,0.4287283325666362,1,0,1,0,0,0,1,0,0,1,0
0,0,1,1,1,1,1,0,1,1,0,1,0,0.9216190770567796,0.7329456226606562,1.0826837284543172,0,0,1,0,0,0,1,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,1,0,-0.7071454219942637,-0.2434487134170479,-0.6493457084210166,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,1,0,-1.2772129966621288,0.33351157608341364,-1.033846084876919,1,0,0,1,0,1,0,0,0,1,0
1,1,0,0,1,1,0,0,1,1,0,0,0,0.0665177150549819,0.6308680329798055,0.22164668992321296,0,0,0,0,1,0,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,0,1,0,-0.5849880845654354,0.2225576742564018,-0.46953971995947164,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,-0.014920509897570258,-1.6547823446566388,-0.6913004390620436,0,0,0,0,1,0,1,0,0,0,1
1,0,1,0,1,1,1,1,1,1,1,1,0,1.613843989153473,1.3320966925265203,2.2412641230328028,0,1,0,0,0,0,0,1,1,0,0
1,0,1,0,1,1,1,1,1,1,0,0,0,1.5324057642009208,1.0303020795570481,1.9075563986846815,0,0,0,0,1,0,0,1,0,1,0
0,0,1,0,1,1,1,1,0,0,1,0,0,0.6773044021991231,1.0303020795570481,1.014773952586214,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,1,0,0,1,0,1,1,0,0,-1.2364938841858526,0.8527758366338292,-0.9874216008504072,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0.18867505248381014,-1.6547823446566388,-0.6323809626170176,0,0,0,1,0,1,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,-0.014920509897570258,-1.6547823446566388,-0.6913004390620436,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,-0.014920509897570258,-1.6547823446566388,-0.6913004390620436,0,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,1,0,-1.2772129966621288,0.11160377242938997,-1.0363857174823081,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,-1.2364938841858526,-1.6547823446566388,-1.0448172977321997,0,0,0,0,1,1,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0,0,1,0,1.2880910893432642,-0.08811325085923134,0.8332918066051123,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0,1,0,0,-0.5442689720891593,0.6308680329798055,-0.3474849769444738,1,0,0,0,1,1,0,0,1,0,0
1,0,0,0,1,1,1,1,0,1,1,1,0,-0.910740984375644,1.1101888888724964,-0.6341079127886823,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,0,1,1,1,1,0,1,0,-0.7885836469468158,0.7329456226606562,-0.559950640711322,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0.35155150238891447,-1.7968033389952136,-0.6518853410264056,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9514600968519201,-0.2434487134170479,-0.816961460376694,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,1,1,1,1,0,1,1,0,1.4916866517246448,1.1101888888724964,1.9281274227883327,0,0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,0,0,0,0,0,0,1,0,-1.0328983218044723,-0.2434487134170479,-0.8728333776952532,1,0,0,0,1,1,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,1,1,0,-0.4221116346603311,0.33351157608341364,-0.3085270127778057,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,0,0,1,0,0,0,1,0,-0.381392522184055,-0.08811325085923134,-0.3849699542000162,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,1,1,0,-0.6257071970417115,0.5554193797374373,-0.43804827565264737,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,1,0,1,0,1,0,1,0,-0.7071454219942637,0.4222746975450231,-0.5350622411785092,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0.636585289722847,-1.6547823446566388,-0.5027581144379605,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1,0,-0.5442689720891593,-0.08811325085923134,-0.5038247601322239,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,-1.2772129966621288,-0.10142771907847264,-1.0388237647834817,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,1,1,0,-0.5442689720891593,0.33351157608341364,-0.41214402307767906,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,1,1,1,0,0,0.8401808521042274,0.719631154441415,0.9963870125231974,0,0,1,0,0,0,1,0,0,1,0
1,0,1,0,1,1,1,1,0,1,1,1,0,1.5731248766771968,1.1101888888724964,2.0149828578926385,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1,0,1,1,0,1,1,1,0,-0.7071454219942637,0.95485342631468,-0.4436354673845033,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,-1.2364938841858526,0.1426708649409534,-1.003675249524897,0,0,0,0,1,1,0,0,0,1,0
1,0,1,1,1,0,0,0,1,0,1,0,0,-1.1550556592333006,0.6974403740760126,-0.9135690846856935,1,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1,0,1,0,1,1,1,1,0,-0.2592351847552267,1.021425767410887,0.034323388949716364,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,1,0,0,1,0,1,0,-0.9921792093281961,0.35570235644881604,-0.79004135475957,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,-0.5849880845654354,0.25362476676796525,-0.46313984579389117,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,1,1,0,1,0,1,0,0.025798602578705823,0.5110378190066326,0.1384483257706675,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,1,1,1,1,1,0,1.613843989153473,0.9326626459492776,1.9121277373743817,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-1.0736174342807483,-1.7968033389952136,-1.007433905780873,0,0,0,0,1,1,0,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,1,0,-0.5849880845654354,0.5554193797374373,-0.4009696396139672,1,0,0,1,0,1,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,-1.1143365467570243,-0.2434487134170479,-0.9287052950138123,1,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,1,1,0,1,1,1,0,-0.46283074713660716,0.95485342631468,-0.19373561901422054,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,0,0,0,1,1,1,0,-0.014920509897570258,0.5554193797374373,0.11813126492755509,1,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,-1.1957747717095766,-0.6872643207250952,-0.9998150079647058,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1,0,-1.2772129966621288,0.11160377242938997,-1.0363857174823081,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-0.8293027594230918,-1.7968033389952136,-0.9464827232515357,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,1,1,0,1,0,1,1,0,0,1.613843989153473,1.0081112991916457,1.974297943554306,0,1,0,0,0,0,0,1,1,0,0
1,0,1,0,1,1,0,1,1,1,1,1,0,1.2880910893432642,1.0879981085070942,1.6947351863530788,0,0,0,0,1,0,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0.595866177246571,-1.6547823446566388,-0.5145420097269657,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,-1.2364938841858526,-0.2434487134170479,-1.012513170991651,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,1,0,1,0,0,1,0,1,0,1.613843989153473,0.35570235644881604,1.436708513645551,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0.5551470647702949,-1.6547823446566388,-0.5263259050159709,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,1,0,1,1,1,0,0,1,0,0.7587426271516753,0.3778931368142184,0.7190083393626049,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,1,0,1,0,0,1,1,0,0.14795594000753406,0.6441825011990467,0.3030165185998781,0,0,1,0,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0,1,0,-0.910740984375644,-0.2434487134170479,-0.7890255017174145,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,0,0,1,0,0,1,1,0,0.4329897273414666,0.4888470386412302,0.4932350007435181,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,1.613843989153473,1.3320966925265203,2.2412641230328028,0,1,0,0,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,0,1,1,1,0,0.4737088398177427,0.5554193797374373,0.5630748973917171,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,0,1,1,1,0,0.3108323899126384,0.5554193797374373,0.4147603532369964,1,1,0,0,0,1,0,0,1,0,0
0,1,0,0,1,1,1,1,0,1,1,1,0,0.10723682753125799,1.1101888888724964,0.45158502601513767,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1,0,1,1,0,0,1,1,0,0.18867505248381014,0.7329456226606562,0.37869757024047185,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,-0.381392522184055,1.3320966925265203,-0.011136034686747672,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1.3288102018195405,-1.6547823446566388,-0.30243189452487196,0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,1,0,1,1,0,1,1,0,0,1.613843989153473,1.0968744206532552,2.0474393625895106,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,1,1,0,0,-0.014920509897570258,0.8527758366338292,0.22703071104663772,0,0,0,0,1,0,1,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0.2701132774363623,-1.6547823446566388,-0.6088131720390073,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,1,1,1,1,0,0,1.4509675392483685,1.4741176868650954,2.1679195333891674,0,0,0,0,1,0,0,1,1,0,0
0,0,1,1,0,1,1,1,0,1,1,0,0,-0.3406734097077789,0.897157397364634,-0.08463300228670675,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,1,0,0,0,1,1,0,-0.6664263095179875,0.5776101601028397,-0.47106349952270504,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,-0.8293027594230918,-1.6547823446566388,-0.9269783448421477,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,1,1,1,0,0,0,1,0,1.3695293142958165,0.3113207957180113,1.1944275630914356,0,1,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,1,1.0437764144856079,-1.7968033389952136,-0.47919032385995003,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,-0.8293027594230918,0.2758155471333676,-0.6618407008395306,1,0,0,0,1,1,0,0,0,1,0
1,1,0,0,1,0,1,1,0,1,1,1,0,-0.381392522184055,0.95485342631468,-0.11043566955745962,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0.18867505248381014,-1.7968033389952136,-0.6925194627126304,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,-1.2772129966621288,-1.7968033389952136,-1.058226557888654,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,1,0,0,1,1,0,1,1,0,1.4102484267720925,0.7107548422952539,1.5349922954741075,0,1,0,0,0,0,0,1,0,1,0
1,1,0,0,1,1,1,1,1,1,0,1,0,0.3108323899126384,0.8882810852184728,0.5671383095603396,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,1.613843989153473,1.3320966925265203,2.2412641230328028,0,1,0,0,0,0,0,1,0,1,0
0,0,1,0,1,0,1,0,1,0,1,1,0,1.1659337519144362,0.7995179637568633,1.3638210578708854,0,1,0,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,0,1,0,0,1,0,-0.2592351847552267,-0.02154090976302424,-0.27601971542882586,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2772129966621288,-0.6118156674827271,-1.0446649197758766,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,1,1,0,-0.9514600968519201,0.33351157608341364,-0.7575340574105902,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0.35155150238891447,-1.6547823446566388,-0.5852453814609969,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,-0.2592351847552267,0.35570235644881604,-0.16376795427062973,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1.613843989153473,1.3320966925265203,2.2412641230328028,0,1,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,1,1,0,1,1,1,0,0.8808999645805035,0.5998009404682421,0.9612892899167205,0,0,0,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,1.5324057642009208,-1.6547823446566388,-0.24351241807984597,0,1,0,0,0,0,0,1,0,0,1
1,0,1,1,1,0,0,1,1,1,1,1,0,1.1659337519144362,0.9326626459492776,1.4567716112281246,0,1,0,0,0,0,0,1,0,1,0
0,1,0,0,1,0,0,0,0,1,0,1,0,-1.1143365467570243,0.11160377242938997,-0.9083882341706999,1,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0.0665177150549819,-1.6547823446566388,-0.6677326484840334,0,0,0,0,1,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0.10723682753125799,-1.7968033389952136,-0.7128365235557429,0,0,0,0,1,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,0,0,1,0,-0.5035498596128832,-0.2434487134170479,-0.5096659151246187,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,-1.2364938841858526,-0.54524332638652,-1.0194209716783091,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,1,0,-0.014920509897570258,0.000649870602378127,-0.08503934350356909,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,1,0,0,0,1,1,0,1.4916866517246448,0.5776101601028397,1.5075642633359057,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,1,1,1,0,-1.1957747717095766,0.7107548422952539,-0.9518159517228527,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,1,0,1.613843989153473,-1.7968033389952136,-0.3369708979581631,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6257071970417115,-0.909172124379119,-0.722995053977299,0,0,0,0,1,1,0,0,0,1,0
1,1,0,0,1,0,0,1,0,1,1,1,0,0.18867505248381014,0.7107548422952539,0.3693009296005324,1,0,0,1,0,1,0,0,1,0,0
0,1,0,0,1,0,1,1,1,1,1,1,0,-0.17779695980267457,1.1767612299687036,0.16892391703533613,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2772129966621288,-0.909172124379119,-1.0480680274670977,1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,1,1,0,-0.09635873485012242,0.5554193797374373,0.043973992850194765,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0,1,0,-1.1143365467570243,-0.02154090976302424,-0.916007131986867,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,0,0,1,1,0,1,1,1,0,1.613843989153473,0.5998009404682421,1.6378474159923642,1,0,0,1,0,0,0,1,0,1,0
0,1,0,0,1,0,1,0,1,0,0,0,0,-0.014920509897570258,0.36457866859497706,0.04824057562724842,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,0,0,1,1,1,0,0.8808999645805035,0.7995179637568633,1.0847154345386285,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,-0.6664263095179875,-1.6547823446566388,-0.8798427636861269,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,1,0,1,1,1,0,-0.3406734097077789,0.5998009404682421,-0.16630758687601876,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7071454219942637,-1.6547823446566388,-0.8916266589751322,0,0,0,0,1,1,0,0,0,0,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0.2701132774363623,0.45334179005658654,0.33212070825763673,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,-1.1143365467570243,-0.2434487134170479,-0.9287052950138123,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,1,0,0.35155150238891447,-1.7968033389952136,-0.6518853410264056,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,1,0,0,0,0,1,0,-1.2364938841858526,0.000649870602378127,-1.006925979259795,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,1,0,1,1,1,0,0,1.4916866517246448,1.1634467617494624,1.9701837387335754,0,0,1,0,0,0,0,1,1,0,0
0,0,1,0,1,0,0,1,1,1,1,0,0,1.4916866517246448,1.0746836402878528,1.9000898788248377,0,1,0,0,0,0,0,1,1,0,0
0,0,1,1,1,0,1,1,0,1,1,1,0,1.5324057642009208,0.95485342631468,1.847113142676422,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0.9216190770567796,-1.6547823446566388,-0.42027084741492404,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,-1.1143365467570243,0.26693923498720656,-0.8994995200518382,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,1.5324057642009208,-1.6547823446566388,-0.24351241807984597,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,1,1,1,1,0,1,0,0,0,0.35155150238891447,0.8083942759030245,0.570541417251561,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2999542972315028,-1.6547823446566388,-0.7737877060850801,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1,1,0,0,1,0,0,0,0,-0.381392522184055,0.2758155471333676,-0.2891750123247411,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,-0.21851607227895065,0.29800632749877,-0.1468032084666308,0,1,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,1,0,1,1,1,0,1.3288102018195405,1.1101888888724964,1.7544165525797215,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,-0.4221116346603311,-1.6547823446566388,-0.8091393919520957,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,0,0.7994617396279513,-0.08811325085923134,0.4767273888084893,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,1,1,0,0,1,1,0,0.22939416496008622,0.7329456226606562,0.41780791236346326,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,-1.1957747717095766,-0.2434487134170479,-0.9845772123323715,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,-0.7885836469468158,-0.10142771907847264,-0.6840878824627388,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0.7587426271516753,-0.7671511300405437,0.050678622928422,0,0,0,0,1,0,0,1,0,1,0
1,0,1,1,1,0,0,1,0,0,0,1,0,0.3108323899126384,-0.08811325085923134,0.12016297101186633,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5849880845654354,-1.6547823446566388,-0.8562749731081166,0,0,0,0,1,1,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,0,0,0,-0.381392522184055,-1.6547823446566388,-0.7973554966630906,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,-1.2772129966621288,0.47553257042198893,-1.03222072000947,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,1,1,0,-0.6664263095179875,0.4888470386412302,-0.487317148197195,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1,1,1,1,1,0,0,0,0,1.613843989153473,0.6752495937106102,1.7000176221722882,0,0,0,0,1,0,0,1,0,1,0
0,0,1,1,1,0,1,0,0,1,1,1,0,-0.014920509897570258,0.7995179637568633,0.20752633263724973,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,1,0,1,1,1,1,1,0,0.14795594000753406,1.0879981085070942,0.48587006618788986,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,1,0,1.4509675392483685,0.06722221169858524,1.0730331245538387,0,0,1,0,0,0,1,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,1.2880910893432642,-1.6547823446566388,-0.3142157898138772,0,0,0,0,1,0,1,0,0,0,1
0,0,1,1,1,0,1,1,0,1,1,1,0,1.3695293142958165,0.95485342631468,1.6805132437629002,1,0,1,0,0,0,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,1,0,-0.2592351847552267,-1.7968033389952136,-0.8042632973497488,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,1,1,1,0,-0.6257071970417115,0.5554193797374373,-0.43804827565264737,1,0,0,1,0,1,0,0,1,0,0
1,0,0,1,1,0,0,1,0,1,1,0,0,-1.0736174342807483,0.8527758366338292,-0.8254946259308011,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0,1,0,-0.2592351847552267,-0.08811325085923134,-0.29582884975086043,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,0,0,1,0,1,1,1,0,1.084495526961884,0.7107548422952539,1.2241412645744874,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,1,1,0,0,1,0,0,0,0,0.4737088398177427,0.2758155471333676,0.4222776657489481,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,1,0,0,1,1,1,0,-1.1550556592333006,0.7995179637568633,-0.9088961606917777,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,-1.1957747717095766,0.25362476676796525,-0.9675108812241571,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,-0.7885836469468158,-1.7968033389952136,-0.9363241928299795,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,1,1,0,1,0,0,0,0,-0.1370778473263985,-0.14580927980927738,-0.22583657514633806,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,0,1,1,1,1,1,1,0,0,1.613843989153473,1.1190652010186577,2.0657247173483118,0,1,0,0,0,0,0,1,0,1,0
0,0,1,0,1,0,0,1,0,1,1,1,0,0.0665177150549819,0.7107548422952539,0.2527317930131749,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0,1,0,1,1,0,0,0,0,0.5551470647702949,-0.23457240127088685,0.22134193401056632,0,0,0,0,1,0,0,1,0,1,0
0,1,0,0,1,1,0,1,1,1,1,1,0,1.2066528643907122,1.0879981085070942,1.6083876777698511,0,0,1,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,1,1,1,0,0,0,1.2473719768669882,1.0303020795570481,1.6099622499851924,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-1.2772129966621288,-1.7968033389952136,-1.058226557888654,1,0,0,0,1,1,0,0,0,0,1
1,0,0,1,0,1,0,0,1,0,0,0,0,-0.3406734097077789,-0.3899078638287034,-0.43814986095686287,0,0,0,0,1,0,0,1,0,1,0
1,0,1,1,1,1,1,1,1,1,1,1,0,1.5324057642009208,1.3320966925265203,2.1493294227177193,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2772129966621288,-1.6547823446566388,-1.0566011930212051,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1,0,-0.6664263095179875,0.11160377242938997,-0.5563951550637772,1,0,0,1,0,1,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,-1.2772129966621288,-0.2434487134170479,-1.0404491296509306,0,0,0,0,1,1,0,0,0,1,0
1,1,0,0,0,0,1,1,0,1,1,1,0,0.35155150238891447,0.5998009404682421,0.4726639766398668,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,-1.2772129966621288,-0.2434487134170479,-1.0404491296509306,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0.9623381895330556,0.20036689389099943,0.78046744841302,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,1,0,0.10723682753125799,0.06722221169858524,0.03381546242863855,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,-0.5442689720891593,-1.6547823446566388,-0.8444910778191114,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,-0.7885836469468158,-1.7968033389952136,-0.9363241928299795,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,0,1,0,-0.5849880845654354,-0.5319288581672788,-0.6249652354092816,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,1,1.2066528643907122,-1.6547823446566388,-0.33778358039188766,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,0,-1.0328983218044723,-0.08811325085923134,-0.8603891779288468,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,1,0,0.636585289722847,-0.06592247049382897,0.3700628193821491,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,1,1,0,1,0,1,0,-1.0736174342807483,0.5110378190066326,-0.8489608312045961,0,0,0,0,1,1,0,0,1,0,0
